,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,欣技資訊股份有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,試算表(IFRS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
製表日期：,14/03/14,,17:44:31,,,幣別：,NTD,,,,,單    位：,元,,,,,,期    間：2013/01-2013/12,,,,,,,製表者：,tiptop,,頁次：,,1/15,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,期初餘額,,,,,,本期異動,,,,,,異動筆數,,,,期末餘額,,,,,,,,
科目名?,,,,,,,,,借方,,貸方,,,,借方,,,貸方,,,借方,貸方,,,借方,,,貸方,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
累計折舊-機器設備,,,,,,,,,0,,"17,327,920",,,,0,,,"1,209,190",,,0,12,,,0.00,,,"18,537,110.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
累計折舊-模具設備,,,,,,,,,0,,"101,319,721",,,,"2,878,307",,,"18,155,636",,,27,12,,,0.00,,,"116,597,050.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
運輸設備成本,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
累計折舊-運輸設備,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
辦公設備成本,,,,,,,,,"94,778,791",,0,,,,"6,271,494",,,"1,484,147",,,27,13,,,"99,566,138.00",,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
累計折舊-辦公設備,,,,,,,,,0,,"68,563,008",,,,"687,147",,,"10,920,532",,,11,16,,,0.00,,,"78,796,393.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
累計減損-房屋建築,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
租賃資產成本,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
累計折舊-租賃資產,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
租賃改良成本,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
累計折舊-租賃改良,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未完工程,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
預付設備款,,,,,,,,,"1,456,050",,0,,,,"1,594,688",,,"2,810,852",,,6,8,,,"239,886.00",,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
預付模具款,,,,,,,,,"21,691,992",,0,,,,"92,559,010",,,"82,447,745",,,298,116,,,"31,803,257.00",,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他設備成本,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
累計折舊-其他設備,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商標權,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
專利權,,,,,,,,,"360,278",,0,,,,0,,,0,,,0,0,,,"360,278.00",,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Athena NRE,,,,,,,,,"29,112,326",,0,,,,"16,523,206",,,"45,635,532",,,2,3,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Athena NRE-分攤,,,,,,,,,0,,"29,112,326",,,,"29,112,326",,,0,,,1,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
產品開發成本,,,,,,,,,"16,438,341",,0,,,,"24,089,403",,,0,,,1,0,,,"40,527,744.00",,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
產品開發成本-分攤,,,,,,,,,0,,"4,883,184",,,,0,,,"11,372,868",,,0,27,,,0.00,,,"16,256,052.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
預付無形資產,,,,,,,,,"20,411,138",,0,,,,"126,507,266",,,"141,926,654",,,14,11,,,"4,991,750.00",,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
電腦軟體,,,,,,,,,"37,240,940",,0,,,,"1,680,062",,,"23,377,630",,,20,4,,,"15,543,372.00",,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
電腦軟體-攤銷,,,,,,,,,0,,"31,041,232",,,,"23,336,530",,,"3,998,017",,,1,12,,,0.00,,,"11,702,719.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存出保證金,,,,,,,,,"5,790,560",,0,,,,0,,,0,,,0,0,,,"5,790,560.00",,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他遞延費用,,,,,,,,,"19,747,457",,0,,,,0,,,"19,747,457",,,0,1,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他遞延費用-攤銷,,,,,,,,,0,,"19,747,457",,,,"19,747,457",,,0,,,1,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
催收款項,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
遞延所得稅資產,,,,,,,,,"37,675,588",,0,,,,"61,088,131",,,"62,888,340",,,28,30,,,"35,875,379.00",,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
受限制資產,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流動資產-其他,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應收保證票據,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存出保證票據,,,,,,,,,"524,760,000",,0,,,,"662,120,000",,,"721,880,000",,,10,12,,,"465,000,000.00",,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
銀行借款,,,,,,,,,0,,0,,,,"20,000,000",,,"20,000,000",,,2,2,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付短期票券,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付短期票券折價,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付票據-帳款,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付票據-設備,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付票據-其他,,,,,,,,,0,,"9,920",,,,"18,977,005",,,"18,973,134",,,114,116,,,0.00,,,"6,049.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付票據-關係人-USA,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付票據-關係人-賽弗萊,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付票據-關係人-DACH,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付帳款-帳款,,,,,,,,,0,,"76,190,321",,,,"710,604,139",,,"698,640,213",,,"2,365","5,701",,,0.00,,,"64,226,395.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付帳款-設備,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付帳款-其他,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
暫估應付帳款,,,,,,,,,0,,"631,353",,,,"65,076,164",,,"66,553,706",,,357,340,,,0.00,,,"2,108,895.00",,,,,
應付電匯款,,,,,,,,,0,,"32,808,238",,,,"481,259,483",,,"448,451,245",,,"2,861","2,642",,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付LC開狀款,,,,,,,,,0,,"9,785,842",,,,"232,947,687",,,"223,161,845",,,93,87,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付銀行扣帳,,,,,,,,,0,,0,,,,"30,277,405",,,"30,277,405",,,110,109,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付帳款-關係人-USA,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付帳款-關係人-賽弗萊,,,,,,,,,0,,0,,,,"2,926",,,"2,926",,,6,6,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付帳款-關係人-DACH,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付帳款-關係人-亞元,,,,,,,,,0,,"2,702,416",,,,"20,652,897",,,"19,111,638",,,26,27,,,0.00,,,"1,161,157.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付帳款-關係人-威健,,,,,,,,,0,,"2,721,099",,,,"26,072,194",,,"27,364,183",,,37,61,,,0.00,,,"4,013,088.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付帳款-關係人-醫電,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付帳款-關係人-智碁,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付帳款-關係人-欣晉,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
暫估應付帳款-關係人-USA,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
暫估應付帳款-關係人-賽弗萊,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
暫估應付帳款-關係人-DACH,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
暫估應付帳款-關係人-亞元,,,,,,,,,0,,0,,,,"813,725",,,"813,725",,,1,1,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
暫估應付帳款-關係人-威健,,,,,,,,,0,,0,,,,"2,267,516",,,"2,267,516",,,4,4,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
暫估應付帳款-關係人-醫電,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
暫估應付帳款-關係人-智碁,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
暫估應付帳款-關係人-欣晉,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
當期所得稅負債,,,,,,,,,0,,"35,659,972",,,,"87,653,326",,,"58,579,869",,,17,14,,,0.00,,,"6,586,515.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付薪資,,,,,,,,,0,,"16,465,504",,,,"358,208,221",,,"358,454,360",,,72,134,,,0.00,,,"16,711,643.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付年終獎金,,,,,,,,,0,,0,,,,"268,984",,,"25,825,967",,,2,12,,,0.00,,,"25,556,983.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付年度獎金,,,,,,,,,0,,"928,908",,,,"1,782,626",,,"2,098,131",,,3,3,,,0.00,,,"1,244,413.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付第三季獎金,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付Incentive award,,,,,,,,,0,,"4,000,000",,,,"7,000,000",,,"5,250,000",,,4,12,,,0.00,,,"2,250,000.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付6%退休金費用,,,,,,,,,0,,"2,498,728",,,,"10,040,287",,,"10,100,596",,,12,12,,,0.00,,,"2,559,037.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付年休準備金,,,,,,,,,0,,0,,,,"807,674",,,"823,637",,,11,12,,,0.00,,,"15,963.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付租金,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付利息,,,,,,,,,0,,0,,,,"212,144",,,"235,143",,,8,9,,,0.00,,,"22,999.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
暫估應付費用,,,,,,,,,0,,"28,353,594",,,,"324,381,083",,,"325,625,773",,,288,291,,,0.00,,,"29,598,284.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
暫估應付加工費,,,,,,,,,0,,"945,015",,,,"15,426,632",,,"17,370,189",,,72,62,,,0.00,,,"2,888,572.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付加工費,,,,,,,,,0,,"18,477,143",,,,"107,658,803",,,"100,938,351",,,179,518,,,0.00,,,"11,756,691.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付員工紅利,,,,,,,,,0,,"6,678,957",,,,"11,237,898",,,"8,165,740",,,10,11,,,0.00,,,"3,606,799.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付董監事酬勞,,,,,,,,,0,,"2,154,502",,,,"3,623,620",,,"2,551,158",,,12,11,,,0.00,,,"1,082,040.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他應付費用,,,,,,,,,0,,"23,035,122",,,,"158,961,533",,,"159,818,704",,,"1,592","2,400",,,0.00,,,"23,892,293.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付勞務費,,,,,,,,,0,,"1,735,900",,,,"3,233,449",,,"3,113,159",,,30,42,,,0.00,,,"1,615,610.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付保險費,,,,,,,,,0,,"2,761,895",,,,"16,785,385",,,"16,834,379",,,31,31,,,0.00,,,"2,810,889.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他應付費用-關係人,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有供交易金融負債-流動,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有供交易金融負債評價調整-流動,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他應付款項-關係人-USA,,,,,,,,,0,,"273,108",,,,"1,219,904",,,"953,830",,,32,43,,,0.00,,,"7,034.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他應付款項-關係人-賽弗萊,,,,,,,,,0,,"791,614",,,,"574,556",,,"855,859",,,18,29,,,0.00,,,"1,072,917.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他應付款項-關係人-DACH,,,,,,,,,0,,"4,884,576",,,,"19,828,263",,,"17,194,017",,,12,13,,,0.00,,,"2,250,330.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他應付款項-關係人-亞元,,,,,,,,,0,,0,,,,"104,662",,,"104,662",,,4,4,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他應付款項-關係人-威建,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他應付款項-關係人-醫電,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他應付款項-關係人-UK,,,,,,,,,0,,"471,567",,,,"580,044",,,"108,477",,,2,1,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他應付款項-關係人-智碁,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他應付款項-關係人-欣晉,,,,,,,,,0,,"19,810,722",,,,"94,177,685",,,"98,163,232",,,40,38,,,0.00,,,"23,796,269.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他應付款項-關係人-SAMOA,,,,,,,,,0,,0,,,,"1,581,427",,,"1,581,427",,,9,9,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
暫估其他應付款項-關係人,,,,,,,,,0,,0,,,,"260,683,815",,,"260,683,815",,,104,103,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
銷項稅額,,,,,,,,,0,,0,,,,"10,541,865",,,"10,541,865",,,60,901,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付營業稅,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
應付股利,,,,,,,,,0,,0,,,,"68,489,120",,,"68,489,120",,,3,1,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付設備款,,,,,,,,,0,,"2,775,365",,,,"26,671,380",,,"31,685,528",,,88,122,,,0.00,,,"7,789,513.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他應付款-其他,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
預收貨款,,,,,,,,,0,,"7,328,744",,,,"1,804,302,009",,,"1,800,014,633",,,38,39,,,0.00,,,"3,041,368.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他預收款,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年內到期之長期借款,,,,,,,,,0,,0,,,,"11,573,376",,,"17,428,317",,,2,3,,,0.00,,,"5,854,941.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
暫收款,,,,,,,,,0,,"3,074,142",,,,"2,355,123,707",,,"2,355,123,707",,,"1,109","1,942",,,0.00,,,"3,074,142.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
暫收款-過渡,,,,,,,,,0,,0,,,,"23,900,629",,,"23,900,629",,,19,19,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
代收款-所得稅,,,,,,,,,0,,"1,638,353",,,,"7,212,761",,,"6,128,132",,,53,28,,,0.00,,,"553,724.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
代收款-勞保費,,,,,,,,,0,,"177,301",,,,"2,197,723",,,"2,212,177",,,47,23,,,0.00,,,"191,755.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
代收款-健保費,,,,,,,,,0,,"324,577",,,,"3,821,671",,,"3,825,130",,,30,15,,,0.00,,,"328,036.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
代收款-退休金自提,,,,,,,,,0,,"199,740",,,,"1,150,642",,,"1,115,856",,,12,12,,,0.00,,,"164,954.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
代收款-福利金,,,,,,,,,0,,0,,,,"839,596",,,"839,596",,,12,12,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
代收款-勞務費,,,,,,,,,0,,"82,200",,,,"370,256",,,"313,746",,,30,28,,,0.00,,,"25,690.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
代收款-二代健保,,,,,,,,,0,,0,,,,"1,293,384",,,"1,313,683",,,96,103,,,0.00,,,"20,299.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
代收款-其它,,,,,,,,,0,,"5,000",,,,"604,361",,,"779,721",,,51,35,,,0.00,,,"180,360.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流動負債-其他,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
銀行長期借款,,,,,,,,,0,,0,,,,"20,778,544",,,"41,573,376",,,10,3,,,0.00,,,"20,794,832.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
遞延所得稅負債-所得稅,,,,,,,,,0,,0,,,,"19,358,319",,,"19,774,143",,,7,8,,,0.00,,,"415,824.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付退休金費用／應計退休金負債,,,,,,,,,0,,"23,149,209",,,,"3,373,958",,,"1,711,695",,,24,24,,,0.00,,,"21,486,946.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存入保證金,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
遞延貸項-聯屬公司間利益-USA,,,,,,,,,0,,"21,318,239",,,,"49,211,036",,,"27,892,797",,,8,8,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
遞延貸項-聯屬公司間利益-賽弗萊,,,,,,,,,0,,"6,250,875",,,,"17,186,793",,,"10,935,918",,,10,6,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流動負債-其他-USA,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流動負債-其他-EMEA,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流動負債-其他-SAMOA,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存入保證票據,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
應付保證票據,,,,,,,,,0,,"524,760,000",,,,"721,880,000",,,"662,120,000",,,12,10,,,0.00,,,"465,000,000.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
普通股股本,,,,,,,,,0,,"709,811,200",,,,0,,,0,,,0,0,,,0.00,,,"709,811,200.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
特別股股本,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
預收股本,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
待分配股票股利,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
資本公積-普通股股票溢價,,,,,,,,,0,,"1,101,000",,,,0,,,0,,,0,0,,,0.00,,,"1,101,000.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
資本公積-員工認股權,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
資本公積-庫藏股票交易,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
資本公積-處分資產增益,,,,,,,,,0,,0,,,,0,,,0,,,0,0,,,0.00,,,0.00,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
資本公積-採權益法認列子公司、關聯企業及合資企業股權淨,,,,,,,,,0,,0,,,,0,,,"3,523,040",,,0,1,,,0.00,,,"3,523,040.00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
